027 CHESTER TWP A,US SENATE,REPUBLICAN,REPUBLICAN,TOTAL,248,GEAUGA,39055,GEAUGA,39055,JIM RENACCI,STATEWIDE,1.0,SENATE,2018,GEN,OHIO,FALSE,FALSE,OH,39,31,24,2018-11-06,FALSE
028 CHESTER TWP B,US SENATE,DEMOCRAT,DEMOCRAT,TOTAL,279,GEAUGA,39055,GEAUGA,39055,SHERROD BROWN,STATEWIDE,1.0,SENATE,2018,GEN,OHIO,FALSE,FALSE,OH,39,31,24,2018-11-06,FALSE
028 CHESTER TWP B,US SENATE,REPUBLICAN,REPUBLICAN,TOTAL,349,GEAUGA,39055,GEAUGA,39055,JIM RENACCI,STATEWIDE,1.0,SENATE,2018,GEN,OHIO,FALSE,FALSE,OH,39,31,24,2018-11-06,FALSE
029 CHESTER TWP C,US SENATE,DEMOCRAT,DEMOCRAT,TOTAL,214,GEAUGA,39055,GEAUGA,39055,SHERROD BROWN,STATEWIDE,1.0,SENATE,2018,GEN,OHIO,FALSE,FALSE,OH,39,31,24,2018-11-06,FALSE
029 CHESTER TWP C,US SENATE,REPUBLICAN,REPUBLICAN,TOTAL,315,GEAUGA,39055,GEAUGA,39055,JIM RENACCI,STATEWIDE,1.0,SENATE,2018,GEN,OHIO,FALSE,FALSE,OH,39,31,24,2018-11-06,FALSE
030 CHESTER TWP D,US SENATE,DEMOCRAT,DEMOCRAT,TOTAL,266,GEAUGA,39055,GEAUGA,39055,SHERROD BROWN,STATEWIDE,1.0,SENATE,2018,GEN,OHIO,FALSE,FALSE,OH,39,31,24,2018-11-06,FALSE
030 CHESTER TWP D,US SENATE,REPUBLICAN,REPUBLICAN,TOTAL,297,GEAUGA,39055,GEAUGA,39055,JIM RENACCI,STATEWIDE,1.0,SENATE,2018,GEN,OHIO,FALSE,FALSE,OH,39,31,24,2018-11-06,FALSE
031 CHESTER TWP E,US SENATE,DEMOCRAT,DEMOCRAT,TOTAL,255,GEAUGA,39055,GEAUGA,39055,SHERROD BROWN,STATEWIDE,1.0,SENATE,2018,GEN,OHIO,FALSE,FALSE,OH,39,31,24,2018-11-06,FALSE
031 CHESTER TWP E,US SENATE,REPUBLICAN,REPUBLICAN,TOTAL,264,GEAUGA,39055,GEAUGA,39055,JIM RENACCI,STATEWIDE,1.0,SENATE,2018,GEN,OHIO,FALSE,FALSE,OH,39,31,24,2018-11-06,FALSE
032 CHESTER TWP F,US SENATE,DEMOCRAT,DEMOCRAT,TOTAL,256,GEAUGA,39055,GEAUGA,39055,SHERROD BROWN,STATEWIDE,1.0,SENATE,2018,GEN,OHIO,FALSE,FALSE,OH,39,31,24,2018-11-06,FALSE
032 CHESTER TWP F,US SENATE,REPUBLICAN,REPUBLICAN,TOTAL,278,GEAUGA,39055,GEAUGA,39055,JIM RENACCI,STATEWIDE,1.0,SENATE,2018,GEN,OHIO,FALSE,FALSE,OH,39,31,24,2018-11-06,FALSE
033 CHESTER TWP G,US SENATE,DEMOCRAT,DEMOCRAT,TOTAL,332,GEAUGA,39055,GEAUGA,39055,SHERROD BROWN,STATEWIDE,1.0,SENATE,2018,GEN,OHIO,FALSE,FALSE,OH,39,31,24,2018-11-06,FALSE
033 CHESTER TWP G,US SENATE,REPUBLICAN,REPUBLICAN,TOTAL,391,GEAUGA,39055,GEAUGA,39055,JIM RENACCI,STATEWIDE,1.0,SENATE,2018,GEN,OHIO,FALSE,FALSE,OH,39,31,24,2018-11-06,FALSE
034 CHESTER TWP H,US SENATE,DEMOCRAT,DEMOCRAT,TOTAL,259,GEAUGA,39055,GEAUGA,39055,SHERROD BROWN,STATEWIDE,1.0,SENATE,2018,GEN,OHIO,FALSE,FALSE,OH,39,31,24,2018-11-06,FALSE
034 CHESTER TWP H,US SENATE,REPUBLICAN,REPUBLICAN,TOTAL,272,GEAUGA,39055,GEAUGA,39055,JIM RENACCI,STATEWIDE,1.0,SENATE,2018,GEN,OHIO,FALSE,FALSE,OH,39,31,24,2018-11-06,FALSE
035 CHESTER TWP I,US SENATE,DEMOCRAT,DEMOCRAT,TOTAL,295,GEAUGA,39055,GEAUGA,39055,SHERROD BROWN,STATEWIDE,1.0,SENATE,2018,GEN,OHIO,FALSE,FALSE,OH,39,31,24,2018-11-06,FALSE
035 CHESTER TWP I,US SENATE,REPUBLICAN,REPUBLICAN,TOTAL,365,GEAUGA,39055,GEAUGA,39055,JIM RENACCI,STATEWIDE,1.0,SENATE,2018,GEN,OHIO,FALSE,FALSE,OH,39,31,24,2018-11-06,FALSE
036 AQUILLA VILLAGE,US SENATE,DEMOCRAT,DEMOCRAT,TOTAL,56,GEAUGA,39055,GEAUGA,39055,SHERROD BROWN,STATEWIDE,1.0,SENATE,2018,GEN,OHIO,FALSE,FALSE,OH,39,31,24,2018-11-06,FALSE
036 AQUILLA VILLAGE,US SENATE,REPUBLICAN,REPUBLICAN,TOTAL,74,GEAUGA,39055,GEAUGA,39055,JIM RENACCI,STATEWIDE,1.0,SENATE,2018,GEN,OHIO,FALSE,FALSE,OH,39,31,24,2018-11-06,FALSE
037 CLARIDON TWP A,US SENATE,DEMOCRAT,DEMOCRAT,TOTAL,137,GEAUGA,39055,GEAUGA,39055,SHERROD BROWN,STATEWIDE,1.0,SENATE,2018,GEN,OHIO,FALSE,FALSE,OH,39,31,24,2018-11-06,FALSE
037 CLARIDON TWP A,US SENATE,REPUBLICAN,REPUBLICAN,TOTAL,302,GEAUGA,39055,GEAUGA,39055,JIM RENACCI,STATEWIDE,1.0,SENATE,2018,GEN,OHIO,FALSE,FALSE,OH,39,31,24,2018-11-06,FALSE
038 CLARIDON TWP B,US SENATE,DEMOCRAT,DEMOCRAT,TOTAL,197,GEAUGA,39055,GEAUGA,39055,SHERROD BROWN,STATEWIDE,1.0,SENATE,2018,GEN,OHIO,FALSE,FALSE,OH,39,31,24,2018-11-06,FALSE
038 CLARIDON TWP B,US SENATE,REPUBLICAN,REPUBLICAN,TOTAL,340,GEAUGA,39055,GEAUGA,39055,JIM RENACCI,STATEWIDE,1.0,SENATE,2018,GEN,OHIO,FALSE,FALSE,OH,39,31,24,2018-11-06,FALSE
039 CLARIDON TWP C,US SENATE,DEMOCRAT,DEMOCRAT,TOTAL,116,GEAUGA,39055,GEAUGA,39055,SHERROD BROWN,STATEWIDE,1.0,SENATE,2018,GEN,OHIO,FALSE,FALSE,OH,39,31,24,2018-11-06,FALSE
039 CLARIDON TWP C,US SENATE,REPUBLICAN,REPUBLICAN,TOTAL,156,GEAUGA,39055,GEAUGA,39055,JIM RENACCI,STATEWIDE,1.0,SENATE,2018,GEN,OHIO,FALSE,FALSE,OH,39,31,24,2018-11-06,FALSE
040 HAMBDEN TWP A,US SENATE,DEMOCRAT,DEMOCRAT,TOTAL,228,GEAUGA,39055,GEAUGA,39055,SHERROD BROWN,STATEWIDE,1.0,SENATE,2018,GEN,OHIO,FALSE,FALSE,OH,39,31,24,2018-11-06,FALSE
040 HAMBDEN TWP A,US SENATE,REPUBLICAN,REPUBLICAN,TOTAL,337,GEAUGA,39055,GEAUGA,39055,JIM RENACCI,STATEWIDE,1.0,SENATE,2018,GEN,OHIO,FALSE,FALSE,OH,39,31,24,2018-11-06,FALSE
041 HAMBDEN TWP B,US SENATE,DEMOCRAT,DEMOCRAT,TOTAL,171,GEAUGA,39055,GEAUGA,39055,SHERROD BROWN,STATEWIDE,1.0,SENATE,2018,GEN,OHIO,FALSE,FALSE,OH,39,31,24,2018-11-06,FALSE
041 HAMBDEN TWP B,US SENATE,REPUBLICAN,REPUBLICAN,TOTAL,249,GEAUGA,39055,GEAUGA,39055,JIM RENACCI,STATEWIDE,1.0,SENATE,2018,GEN,OHIO,FALSE,FALSE,OH,39,31,24,2018-11-06,FALSE
042 HAMBDEN TWP C,US SENATE,DEMOCRAT,DEMOCRAT,TOTAL,199,GEAUGA,39055,GEAUGA,39055,SHERROD BROWN,STATEWIDE,1.0,SENATE,2018,GEN,OHIO,FALSE,FALSE,OH,39,31,24,2018-11-06,FALSE
042 HAMBDEN TWP C,US SENATE,REPUBLICAN,REPUBLICAN,TOTAL,370,GEAUGA,39055,GEAUGA,39055,JIM RENACCI,STATEWIDE,1.0,SENATE,2018,GEN,OHIO,FALSE,FALSE,OH,39,31,24,2018-11-06,FALSE
043 HAMBDEN TWP D,US SENATE,DEMOCRAT,DEMOCRAT,TOTAL,242,GEAUGA,39055,GEAUGA,39055,SHERROD BROWN,STATEWIDE,1.0,SENATE,2018,GEN,OHIO,FALSE,FALSE,OH,39,31,24,2018-11-06,FALSE
