1.01E+07 : BOTHELL 39,US SENATE,REPUBLICAN,REPUBLICAN,TOTAL,154,SNOHOMISH,53061,SNOHOMISH,53061,SUSAN HUTCHISON,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : BOTHELL 40,US SENATE,DEMOCRAT,DEMOCRAT,TOTAL,354,SNOHOMISH,53061,SNOHOMISH,53061,MARIA CANTWELL,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : BOTHELL 40,US SENATE,REPUBLICAN,REPUBLICAN,TOTAL,173,SNOHOMISH,53061,SNOHOMISH,53061,SUSAN HUTCHISON,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : BOTHELL 41,US SENATE,DEMOCRAT,DEMOCRAT,TOTAL,372,SNOHOMISH,53061,SNOHOMISH,53061,MARIA CANTWELL,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : BOTHELL 41,US SENATE,REPUBLICAN,REPUBLICAN,TOTAL,216,SNOHOMISH,53061,SNOHOMISH,53061,SUSAN HUTCHISON,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : BOTHELL 42,US SENATE,DEMOCRAT,DEMOCRAT,TOTAL,406,SNOHOMISH,53061,SNOHOMISH,53061,MARIA CANTWELL,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : BOTHELL 42,US SENATE,REPUBLICAN,REPUBLICAN,TOTAL,206,SNOHOMISH,53061,SNOHOMISH,53061,SUSAN HUTCHISON,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : BOTHELL 43,US SENATE,DEMOCRAT,DEMOCRAT,TOTAL,245,SNOHOMISH,53061,SNOHOMISH,53061,MARIA CANTWELL,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : BOTHELL 43,US SENATE,REPUBLICAN,REPUBLICAN,TOTAL,134,SNOHOMISH,53061,SNOHOMISH,53061,SUSAN HUTCHISON,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : BOTHELL 44,US SENATE,DEMOCRAT,DEMOCRAT,TOTAL,220,SNOHOMISH,53061,SNOHOMISH,53061,MARIA CANTWELL,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : BOTHELL 44,US SENATE,REPUBLICAN,REPUBLICAN,TOTAL,133,SNOHOMISH,53061,SNOHOMISH,53061,SUSAN HUTCHISON,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : BOTHELL 45,US SENATE,DEMOCRAT,DEMOCRAT,TOTAL,208,SNOHOMISH,53061,SNOHOMISH,53061,MARIA CANTWELL,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : BOTHELL 45,US SENATE,REPUBLICAN,REPUBLICAN,TOTAL,108,SNOHOMISH,53061,SNOHOMISH,53061,SUSAN HUTCHISON,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : BOTHELL 46,US SENATE,DEMOCRAT,DEMOCRAT,TOTAL,230,SNOHOMISH,53061,SNOHOMISH,53061,MARIA CANTWELL,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : BOTHELL 46,US SENATE,REPUBLICAN,REPUBLICAN,TOTAL,176,SNOHOMISH,53061,SNOHOMISH,53061,SUSAN HUTCHISON,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : BOTHELL 47,US SENATE,DEMOCRAT,DEMOCRAT,TOTAL,354,SNOHOMISH,53061,SNOHOMISH,53061,MARIA CANTWELL,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : BOTHELL 47,US SENATE,REPUBLICAN,REPUBLICAN,TOTAL,187,SNOHOMISH,53061,SNOHOMISH,53061,SUSAN HUTCHISON,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : CARRIAGE PARK,US SENATE,DEMOCRAT,DEMOCRAT,TOTAL,346,SNOHOMISH,53061,SNOHOMISH,53061,MARIA CANTWELL,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : CARRIAGE PARK,US SENATE,REPUBLICAN,REPUBLICAN,TOTAL,155,SNOHOMISH,53061,SNOHOMISH,53061,SUSAN HUTCHISON,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : CAVALRY,US SENATE,DEMOCRAT,DEMOCRAT,TOTAL,233,SNOHOMISH,53061,SNOHOMISH,53061,MARIA CANTWELL,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : CAVALRY,US SENATE,REPUBLICAN,REPUBLICAN,TOTAL,278,SNOHOMISH,53061,SNOHOMISH,53061,SUSAN HUTCHISON,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : CRYSTAL CREEK,US SENATE,DEMOCRAT,DEMOCRAT,TOTAL,201,SNOHOMISH,53061,SNOHOMISH,53061,MARIA CANTWELL,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
